occurrenceID,type,language,license,eventID,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,Municipality,kingdom,nomenclaturalCode,locality,parentEventID,eventDate,end date,samplingProtocol,eventRemarks,scientificName,genus,specificEpithet,individualCount,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLattitude,geodeticDatum
modirisk:long:monit:218,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus cantans,Ochlerotatus,cantans,3,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:219,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus punctor,Ochlerotatus,punctor,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:220,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus rusticus,Ochlerotatus,rusticus,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:221,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:1},Coquillettidia richiardii,Coquillettidia,richiardii,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:222,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:2},Coquillettidia richiardii,Coquillettidia,richiardii,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:223,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:1},Culex pipiens,Culex,pipiens,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:224,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:225,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Gravid traps,{trapNumber:1},Culex pipiens,Culex,pipiens,10,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:226,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Gravid traps,{trapNumber:1},Culex torrentium,Culex,torrentium,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:227,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Aedes cinereus/geminus,Aedes,cinereus/geminus,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:228,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes cinereus/geminus,Aedes,cinereus/geminus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:229,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes koreicus,Aedes,koreicus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:230,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Coquillettidia richiardii,Coquillettidia,richiardii,3,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:231,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Coquillettidia richiardii,Coquillettidia,richiardii,8,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:232,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:233,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,3,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:234,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus annulipes,Ochlerotatus,annulipes,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:235,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus annulipes,Ochlerotatus,annulipes,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:236,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus cantans,Ochlerotatus,cantans,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:237,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:238,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:1},Aedes cinereus/geminus,Aedes,cinereus/geminus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:239,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:2},Aedes cinereus/geminus,Aedes,cinereus/geminus,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:240,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:2},Aedes sp,Aedes,sp,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:241,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:242,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:2},Ochlerotatus annulipes,Ochlerotatus,annulipes,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:243,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:1},Ochlerotatus cantans,Ochlerotatus,cantans,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:244,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes cinereus/geminus,Aedes,cinereus/geminus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:245,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes koreicus,Aedes,koreicus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:246,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Coquillettidia richiardii,Coquillettidia,richiardii,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:247,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:248,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:249,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:250,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,27/07/2009,29/07/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:251,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,27/07/2009,29/07/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:252,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,27/07/2009,29/07/2009,Gravid traps,{trapNumber:1},Culex torrentium,Culex,torrentium,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:253,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,27/07/2009,29/07/2009,Gravid traps,{trapNumber:2},Culex torrentium,Culex,torrentium,3,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:254,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,27/07/2009,29/07/2009,Gravid traps,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:255,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes cinereus/geminus,Aedes,cinereus/geminus,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:256,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culiseta annulata,Culiseta,annulata,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:257,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:8,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus annulipes,Ochlerotatus,annulipes,1,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:258,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,10/08/2009,12/08/2009,Gravid traps,{trapNumber:2},Aedes koreicus,Aedes,koreicus,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:259,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,10/08/2009,12/08/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,6,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:260,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,10/08/2009,12/08/2009,Gravid traps,{trapNumber:2},Culex torrentium,Culex,torrentium,5,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:261,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes cinereus/geminus,Aedes,cinereus/geminus,3,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:262,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,5,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:263,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
modirisk:long:monit:264,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA2:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA2,Maasmechelen:MA2,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus punctor,Ochlerotatus,punctor,2,"  5°37'10.70""","50°59'16.51""",5.619444,50.987778,WGS84
