Subcollectie,originalNameUsage,genus,scientificName,specificEpithet,type,language,license,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,nomenclaturalCode,day,month,year,locality,localityLatitude,LocalityLongitude,municipality,PLacetoGeoref,forGeoReference,Utm5km,recordedBy,identifiedBy,sex,lifestage,preparations,Veld12,catalogNumber,occurrenceID,Column,Provincie
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,21,7,1951, Torgny,,,Rouvroy,Torgny Rouvroy,"Rouvroy,  Torgny",FQ88A,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,339,RBINS:modirisk:collection::339,,Luxemburg
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24,7,1947, Falaën,,,Onhaye,Falaën Onhaye,"Onhaye,  Falaën",FR36A,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,340,RBINS:modirisk:collection::340,,Namen
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26,5,1955, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,341,RBINS:modirisk:collection::341,,East Flanders
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26,5,1955, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,342,RBINS:modirisk:collection::342,,East Flanders
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26,5,1958, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,343,RBINS:modirisk:collection::343,,East Flanders
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,28,5,1958, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,344,RBINS:modirisk:collection::344,,East Flanders
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,28,5,1958, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,345,RBINS:modirisk:collection::345,,East Flanders
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,28,7,1950, Ethe,,,Virton,Ethe Virton,"Virton,  Ethe",FQ89B,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,346,RBINS:modirisk:collection::346,,Luxemburg
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,29,5,1958, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,347,RBINS:modirisk:collection::347,,East Flanders
Coll. M. Bequaert,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,8,6,1955, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,348,RBINS:modirisk:collection::348,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,4,1937, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,349,RBINS:modirisk:collection::349,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11,4,1937, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,350,RBINS:modirisk:collection::350,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11,4,1939, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,351,RBINS:modirisk:collection::351,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,4,1918, Sint-Amandsberg,,,Gent,Sint-Amandsberg Gent,"Gent,  Sint-Amandsberg",ES55A,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,352,RBINS:modirisk:collection::352,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,4,1939, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,353,RBINS:modirisk:collection::353,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,4,1937, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,354,RBINS:modirisk:collection::354,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,4,1918, Sint-Amandsberg,,,Gent,Sint-Amandsberg Gent,"Gent,  Sint-Amandsberg",ES55A,Maurice E. M. Goetghebuer,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,355,RBINS:modirisk:collection::355,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,20,4,1939, ,,,Melle,Melle,"Melle,  ",ES55D,Maurice E. M. Goetghebuer,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,356,RBINS:modirisk:collection::356,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,27,4,1937, ,,,Waarschoot,Waarschoot,"Waarschoot,  ",ES46A,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,357,RBINS:modirisk:collection::357,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,28,4,1937, ,,,Waarschoot,Waarschoot,"Waarschoot,  ",ES46A,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,358,RBINS:modirisk:collection::358,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,5,5,1917, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,359,RBINS:modirisk:collection::359,,East Flanders
Coll. M. Bequaert,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,7,5,1942, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Cul-6,360,RBINS:modirisk:collection::360,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,5,1920, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,361,RBINS:modirisk:collection::361,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,5,1920, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,362,RBINS:modirisk:collection::362,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,4,1937, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,363,RBINS:modirisk:collection::363,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,4,1939, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,364,RBINS:modirisk:collection::364,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,4,1937, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,365,RBINS:modirisk:collection::365,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,4,1937, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,366,RBINS:modirisk:collection::366,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,4,1939, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,367,RBINS:modirisk:collection::367,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,4,1939, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,368,RBINS:modirisk:collection::368,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,4,1939, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,369,RBINS:modirisk:collection::369,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2,5,1937, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,370,RBINS:modirisk:collection::370,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2,5,1937," Munte, Bos",,,Merelbeke,Munte Merelbeke,"Merelbeke,  Munte, Bos",ES54C,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,371,RBINS:modirisk:collection::371,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2,5,1937," Munte, Bos",,,Merelbeke,Munte Merelbeke,"Merelbeke,  Munte, Bos",ES54C,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,372,RBINS:modirisk:collection::372,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,21,4,1937, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,373,RBINS:modirisk:collection::373,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,3,5,1937, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,374,RBINS:modirisk:collection::374,,East Flanders
Coll. M. Bequaert,"Ochlerotatus rusticus (Rossi, 1790)",Ochlerotatus,Ochlerotatus rusticus,rusticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,8,5,1945, ,,,Melle,Melle,"Melle,  ",ES55D,Michel Bequaert,Michel Bequaert,Male,Adult,Whole mount,3C-2-Culi-6,375,RBINS:modirisk:collection::375,,East Flanders
Coll. M. Bequaert,"Ochlerotatus sticticus (Meigen, 1838)",Ochlerotatus,Ochlerotatus sticticus,sticticus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,29,7,1942, Overmere,,,Berlare,Overmere Berlare,"Berlare,  Overmere",ES65B,Michel Bequaert,Michel Bequaert,Female,Adult,Whole mount,3C-2-Culi-6,376,RBINS:modirisk:collection::376,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1,6,1920, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,377,RBINS:modirisk:collection::377,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,6,1909, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,378,RBINS:modirisk:collection::378,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,6,1909, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,379,RBINS:modirisk:collection::379,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,6,1909, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,380,RBINS:modirisk:collection::380,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,9,1913, ,,,Eeklo,Eeklo,"Eeklo,  ",ES37D,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,381,RBINS:modirisk:collection::381,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,20,6,1910, ,,,Virton,Virton,"Virton,  ",FQ89A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,382,RBINS:modirisk:collection::382,,Luxemburg
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24,5,1920, ,,,Melle,Melle,"Melle,  ",ES55D,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,383,RBINS:modirisk:collection::383,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,28,7,1942, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,384,RBINS:modirisk:collection::384,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,3,6,1920, ,,,Melle,Melle,"Melle,  ",ES55D,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,385,RBINS:modirisk:collection::385,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,30,5,1922, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,386,RBINS:modirisk:collection::386,,East Flanders
Coll. M. Goetghebuer,"Aedes cinereus Meigen, 1818",Aedes,Aedes cinereus,cinereus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,8,6,1920, ,,,Drongen,Drongen,"Drongen,  ",ES45B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,387,RBINS:modirisk:collection::387,,East Flanders
