collectionCode;disposition;originalNameUsage;scientificName;genus;specificEpithet;type;language;license;rightsHolder;accessRights;institutionCode;datasetName;ownerInstitutionCode;basisOfREcord;countryCode;geodeticDatum;kingdom;nomenclaturalCode;eventDate;day;month;year;dateLength;locality;localityLatitude;LocalityLongitude;municipality;verbatimCoordinates;recordedBy;identifiedBy;sex;lifestage;preparations;Veld12;catalogNumber;occurrenceID;georeferenceRemarks;stateProvince;verbatimLongitude;verbatimlatitude;TAG;POINT_X;POINT_Y;decimalLongitude;decimalLatitude
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/04/1921;14;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;607;RBINS:modirisk:collection:607;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/04/1921;14;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;608;RBINS:modirisk:collection:608;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;15/04/1921;15;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;609;RBINS:modirisk:collection:609;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;17/04/1921;17;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;610;RBINS:modirisk:collection:610;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;17/04/1921;17;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;611;RBINS:modirisk:collection:611;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;17/04/1921;17;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;612;RBINS:modirisk:collection:612;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;18/08/1910;18;8;1910;true;Laclaireau;;;Virton;FQ89A;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;613;RBINS:modirisk:collection:613;centroid of respective UTM square given;Luxemburg;2.336.450.284.999.980;32.958.542.199.999.000;FQ89A;2.336.450.285;329.585.422;5.525.862.698.756.430;4.960.249.215.032.500
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;2/04/1921;2;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;614;RBINS:modirisk:collection:614;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;2/04/1921;2;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;615;RBINS:modirisk:collection:615;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;24/04/1922;24;4;1922;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;616;RBINS:modirisk:collection:616;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;29/04/1909;29;4;1909;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;617;RBINS:modirisk:collection:617;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;5/05/1917;5;5;1917;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;618;RBINS:modirisk:collection:618;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;9/04/1921;9;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;619;RBINS:modirisk:collection:619;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;9/04/1921;9;4;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;620;RBINS:modirisk:collection:620;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;11/04/1921;11;4;1921;true;Vinderhoute;;;Lovendegem;ES45B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;621;RBINS:modirisk:collection:621;centroid of respective UTM square given;East Flanders;1.015.756.050.999.980;1.954.373.354.000.000;ES45B;1.015.756.051;1.954.373.354;36.779.129.208.714.600;5.106.705.221.325.610
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;12/05/1909;12;5;1909;true;Sint-Amandsberg;;;Gent;ES55A;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;622;RBINS:modirisk:collection:622;centroid of respective UTM square given;East Flanders;10.657.654.039.999.800;19.534.479.320.000.100;ES55A;1.065.765.404;1.953.447.932;37.492.658.563.690.600;5.106.661.661.343.590
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/05/1920;14;5;1920;true;;;;Melle;ES55D;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;623;RBINS:modirisk:collection:623;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/05/1920;14;5;1920;true;;;;Melle;ES55D;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;624;RBINS:modirisk:collection:624;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;18/05/1909;18;5;1909;true;Sint-Amandsberg;;;Gent;ES55A;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;625;RBINS:modirisk:collection:625;centroid of respective UTM square given;East Flanders;10.657.654.039.999.800;19.534.479.320.000.100;ES55A;1.065.765.404;1.953.447.932;37.492.658.563.690.600;5.106.661.661.343.590
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;18/05/1909;18;5;1909;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;626;RBINS:modirisk:collection:626;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;19/05/1920;19;5;1920;true;Vinderhoute;;;Lovendegem;ES45B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;627;RBINS:modirisk:collection:627;centroid of respective UTM square given;East Flanders;1.015.756.050.999.980;1.954.373.354.000.000;ES45B;1.015.756.051;1.954.373.354;36.779.129.208.714.600;5.106.705.221.325.610
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;21/04/1903;21;4;1903;true;Oostakker;;;Gent;ES56C;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;628;RBINS:modirisk:collection:628;centroid of respective UTM square given;East Flanders;10.666.911.919.999.800;20.034.573.250.000.100;ES56C;1.066.691.192;2.003.457.325;37.499.926.909.175.600;5.111.157.456.372.340
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;23/05/1919;23;5;1919;true;;;;Melle;ES55D;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;629;RBINS:modirisk:collection:629;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;24/04/1914;24;4;1914;true;;;;Melle;ES55D;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;630;RBINS:modirisk:collection:630;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;3/06/1920;3;6;1920;true;;;;Melle;ES55D;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;631;RBINS:modirisk:collection:631;centroid of respective UTM square given;East Flanders;11.148.486.039.999.800;19.025.134.659.999.900;ES55D;1.114.848.604;1.902.513.466;3.819.822.943.242.220;5.102.117.992.362.910
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;6/05/1920;6;5;1920;true;;;;Merelbeke;ES54A;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;632;RBINS:modirisk:collection:632;centroid of respective UTM square given;East Flanders;10.639.148.279.999.900;1.853.430.262.000.000;ES54A;1.063.914.828;1.853.430.262;3.747.817.782.074.570;50.976.699.647.716.200
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;6/05/1920;6;5;1920;true;;;;Merelbeke;ES54A;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;633;RBINS:modirisk:collection:633;centroid of respective UTM square given;East Flanders;10.639.148.279.999.900;1.853.430.262.000.000;ES54A;1.063.914.828;1.853.430.262;3.747.817.782.074.570;50.976.699.647.716.200
Coll. M. Goetghebuer;in collection;Ochlerotatus rusticus (Rossi, 1790);Ochlerotatus rusticus;Ochlerotatus;rusticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;9/04/1921;9;4;1921;true;Vinderhoute;;;Lovendegem;ES45B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;634;RBINS:modirisk:collection:634;centroid of respective UTM square given;East Flanders;1.015.756.050.999.980;1.954.373.354.000.000;ES45B;1.015.756.051;1.954.373.354;36.779.129.208.714.600;5.106.705.221.325.610
Coll. M. Goetghebuer;in collection;Ochlerotatus sticticus (Meigen, 1838);Ochlerotatus sticticus;Ochlerotatus;sticticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/03/1921;13;3;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;635;RBINS:modirisk:collection:635;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus sticticus (Meigen, 1838);Ochlerotatus sticticus;Ochlerotatus;sticticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/03/1921;13;3;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;636;RBINS:modirisk:collection:636;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus sticticus (Meigen, 1838);Ochlerotatus sticticus;Ochlerotatus;sticticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/03/1921;14;3;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-4-Culi-6;637;RBINS:modirisk:collection:637;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
Coll. M. Goetghebuer;in collection;Ochlerotatus sticticus (Meigen, 1838);Ochlerotatus sticticus;Ochlerotatus;sticticus;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/03/1921;14;3;1921;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-4-Culi-6;638;RBINS:modirisk:collection:638;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
