Subcollectie,originalNameUsage,genus,scientificName,specificEpithet,type,language,license,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,nomenclaturalCode,eventDate,locality,localityLatitude,LocalityLongitude,municipality,PLacetoGeoref,forGeoReference,Utm5km,recordedBy,identifiedBy,sex,lifestage,preparations,Veld12,catalogNumber,occurrenceID,Column,Provincie,X,Y,TAG,POINT_X,POINT_Y,decimalLongitude,decimalLatitude,datasetName2,georeferenceRemarks
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24/6/1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1271,RBINS:modirisk:collection::1271,,,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25/6/1935, Bois du Calvaire,,,Malmedy,Bois du Calvaire Malmedy,"Malmedy,  Bois du Calvaire",KA89D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1272,RBINS:modirisk:collection::1272,,Luik,267394.0348000005,127475.44640000165,KA89D,267394.0348,127475.4464,6.021724661417737,50.446360554788484,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25/8/1922, ,,,Hoogstraten,Hoogstraten,"Hoogstraten,  ",FS29A,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1273,RBINS:modirisk:collection::1273,,Antwerp,177331.8854999989,234047.8638000004,FS29A,177331.8855,234047.8638,4.761610766531714,51.41546375551042,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25/8/1961, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,E. Janmoulle,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1274,RBINS:modirisk:collection::1274,,Brussels,151026.7729000002,164507.80200000107,ES92B,151026.7729,164507.802,4.383313667769996,50.79103769697872,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25/9/1942,Forêt de Soignes (Grasdelle),,, ,Forêt de Soignes (Grasdelle)," , Forêt de Soignes (Grasdelle)",ES92B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1275,RBINS:modirisk:collection::1275,,,151026.7729000002,164507.80200000107,ES92B,151026.7729,164507.802,4.383313667769996,50.79103769697872,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26/6/1970, ,,,Tervuren,Tervuren,"Tervuren,  ",FS03D,E. Janmoulle,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1276,RBINS:modirisk:collection::1276,,Flemish Brabant,161119.9055000022,169322.90199999884,FS03D,161119.9055,169322.902,4.526605514916008,50.83421730251272,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26/8/1936, Colonster (ruisseau du Blanc Gravier),,,Embourg,Colonster Embourg,"Embourg,  Colonster (ruisseau du Blanc Gravier)",FS80A,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1277,RBINS:modirisk:collection::1277,,Luik,235650.58770000192,142936.79560000074,FS80A,235650.5877,142936.7956,5.578399906630971,50.59083905847433,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,27/7/1948," Mirwart, Bords du Parfondry",,,Saint-Hubert,"Mirwart, Bords du Parfondry Saint-Hubert","Saint-Hubert,  Mirwart, Bords du Parfondry",FR64A,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1278,RBINS:modirisk:collection::1278,,Luxemburg,214553.2399000004,83314.9362999983,FR64A,214553.2399,83314.9363,5.270244038394413,50.05756528298668,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,27/8/1933, ,,,Tervuren,Tervuren,"Tervuren,  ",FS03D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1279,RBINS:modirisk:collection::1279,,Flemish Brabant,161119.9055000022,169322.90199999884,FS03D,161119.9055,169322.902,4.526605514916008,50.83421730251272,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,27/8/1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,A. Collart,Wouter Dekoninck,Male,Adult,Whole mount,3C-11-Culi-6,1280,RBINS:modirisk:collection::1280,,,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,28/7/1943, Groenendaal (Patte d' oie),,,Hoeilaart,Groenendaal (Patte d' oie) Hoeilaart,"Hoeilaart,  Groenendaal (Patte d' oie)",FS02C,P. Vanschuytbroeck,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1281,RBINS:modirisk:collection::1281,,Flemish Brabant,155934.54439999908,159415.00200000033,FS02C,155934.5444,159415.002,4.45283584283968,50.7452252461275,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,3/8/1943," Mirwart, Bords du Parfondry",,,Saint-Hubert,"Mirwart, Bords du Parfondry Saint-Hubert","Saint-Hubert,  Mirwart, Bords du Parfondry",FR64A,P. Vanschuytbroeck,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1282,RBINS:modirisk:collection::1282,,Luxemburg,214553.2399000004,83314.9362999983,FR64A,214553.2399,83314.9363,5.270244038394413,50.05756528298668,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,30/6/1943, Poix-Saint-Hubert (Les Falîzes),,,Libin,Poix-Saint-Hubert (Les Falîzes) Libin,"Libin,  Poix-Saint-Hubert (Les Falîzes)",FR63A,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-11-Culi-6,1283,RBINS:modirisk:collection::1283,,Luxemburg,214371.08190000054,73316.07079999894,FR63A,214371.0819,73316.0708,5.266011831306146,49.96769550512361,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,4/9/1942,Forêt de Soignes (Grasdelle),,, ,Forêt de Soignes (Grasdelle)," , Forêt de Soignes (Grasdelle)",ES92B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1284,RBINS:modirisk:collection::1284,,,151026.7729000002,164507.80200000107,ES92B,151026.7729,164507.802,4.383313667769996,50.79103769697872,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,5/5/2006," Etang de Virelles, Site D",,,Virelles,Etang de Virelles,"Virelles,  Etang de Virelles, Site D",ER94B,Marc Pollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1285,RBINS:modirisk:collection::1285,,Henegouwen,149553.86860000342,84502.88069999963,ER94B,149553.8686,84502.8807,4.362509091146352,50.071774003320215,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,5/5/2006," Etang de Virelles, Site D",,,Virelles,Etang de Virelles,"Virelles,  Etang de Virelles, Site D",ER94B,Marc Pollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1286,RBINS:modirisk:collection::1286,,Henegouwen,149553.86860000342,84502.88069999963,ER94B,149553.8686,84502.8807,4.362509091146352,50.071774003320215,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,6/7/1913, Lamorteau,,,Rouvroy,Lamorteau Rouvroy,"Rouvroy,  Lamorteau",FQ88A,Maurice E. M. Goetghebuer,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1287,RBINS:modirisk:collection::1287,,Luxemburg,233465.34300000218,22959.49650000036,FQ88A,233465.343,22959.4965,5.521229315316793,49.512632060712804,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,7/7/1951, ,,,Oudergem,Oudergem,"Oudergem,  ",FS03C,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1288,RBINS:modirisk:collection::1288,,Brussels,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,9/7/1914, Kinkempois,,,Liège,Kinkempois Liège,"Liège,  Kinkempois",FS80A,F. Carpentier,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1289,RBINS:modirisk:collection::1289,,Luik,235650.58770000192,142936.79560000074,FS80A,235650.5877,142936.7956,5.578399906630971,50.59083905847433,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus geniculatus (Olivier, 1791)",Ochlerotatus,Ochlerotatus geniculatus,geniculatus,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,9/7/1935, Limelette,,,Ottignies-Louvain-la-Neuve,Limelette Ottignies-Louvain-la-Neuve,"Ottignies-Louvain-la-Neuve,  Limelette",FS11A,O. Sablon,Wouter Dekoninck,Female,Adult,Whole mount,3C-11-Culi-6,1290,RBINS:modirisk:collection::1290,,Brabant Wallon,165842.41860000044,154229.8834999986,FS11A,165842.4186,154229.8835,4.592994918308814,50.69842638519493,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1/6/1950,"Hautes Fagnes, Fagne Wallonne",,, ,"Hautes Fagnes, Fagne Wallonne"," , Hautes Fagnes, Fagne Wallonne",KA89D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1291,RBINS:modirisk:collection::1291,,,267394.0348000005,127475.44640000165,KA89D,267394.0348,127475.4464,6.021724661417737,50.446360554788484,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10/7/1951,"Hautes-Fagnes, La Vecquée",,, ,"Hautes-Fagnes, La Vecquée"," , Hautes-Fagnes, La Vecquée",KB90C,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1292,RBINS:modirisk:collection::1292,,,270705.83690000325,137699.84670000154,KB90C,270705.8369,137699.8467,6.07164316955903,50.53758366021253,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10/7/1951, Noir Flohai,,,Baelen,Noir Flohai Baelen,"Baelen,  Noir Flohai",GS11C,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1293,RBINS:modirisk:collection::1293,,Luik,264328.1873999983,147406.53229999915,GS11C,264328.1874,147406.5323,5.984678662039429,50.626107474784675,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10/9/1948," Hockai, Ancienne frontière",,,Stavelot,Hockai Stavelot,"Stavelot,  Hockai, Ancienne frontière",GR08B,"A. Collart, R. Tollet",Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1294,RBINS:modirisk:collection::1294,,Luik,260274.5750999972,122481.98330000044,GR08B,260274.5751,122481.9833,5.920039195430386,50.40285972003676,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10/9/1948," Hautes-Fagnes, Duzos-Moûpa",,,Malmedy,"Hautes-Fagnes, Duzos-Moûpa Malmedy","Malmedy,  Hautes-Fagnes, Duzos-Moûpa",KA89D,"A. Collart, R. Tollet",Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1295,RBINS:modirisk:collection::1295,,Luik,267394.0348000005,127475.44640000165,KA89D,267394.0348,127475.4464,6.021724661417737,50.446360554788484,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11/6/1923, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1296,RBINS:modirisk:collection::1296,,Antwerp,207051.83349999785,218484.7379,FS58C,207051.8335,218484.7379,5.186294567506461,51.27340790203188,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11/8/1954, Baraque de Fraiture (Mare),,,Vielsalm,Baraque de Fraiture Vielsalm,"Vielsalm,  Baraque de Fraiture (Mare)",GR07D,,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1297,RBINS:modirisk:collection::1297,,Luxemburg,259999.4653000012,107487.26410000025,GR07D,259999.4653,107487.2641,5.911785334785364,50.26813163698805,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11/9/1948," Baraque Michel, Fontaine Perigny",,,Jalhay,"Baraque Michel, Fontaine Perigny Jalhay","Jalhay,  Baraque Michel, Fontaine Perigny",GS10C,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1298,RBINS:modirisk:collection::1298,,Luik,264345.7968999967,137406.55970000106,GS10C,264345.7969,137406.5597,5.981856049211472,50.53622479183088,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11/9/1948," Baraque Michel, Fontaine Perigny",,,Jalhay,"Baraque Michel, Fontaine Perigny Jalhay","Jalhay,  Baraque Michel, Fontaine Perigny",GS10C,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-14-Culi-6,1299,RBINS:modirisk:collection::1299,,Luik,264345.7968999967,137406.55970000106,GS10C,264345.7969,137406.5597,5.981856049211472,50.53622479183088,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11/9/1950,"Hautes-Fagnes, Chôdires C",,, ,Hautes-Fagnes," , Hautes-Fagnes, Chôdires C",KA89D,A. Collart,Wouter Dekoninck,Male,Adult,Whole mount,3C-14-Culi-6,1300,RBINS:modirisk:collection::1300,,,267394.0348000005,127475.44640000165,KA89D,267394.0348,127475.4464,6.021724661417737,50.446360554788484,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11/9/1950,"Hautes-Fagnes, Chôdires D",,, ,Hautes-Fagnes," , Hautes-Fagnes, Chôdires D",KA89D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1301,RBINS:modirisk:collection::1301,,,267394.0348000005,127475.44640000165,KA89D,267394.0348,127475.4464,6.021724661417737,50.446360554788484,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11/9/1950,"Hautes-Fagnes, Chôdires C",,, ,Hautes-Fagnes," , Hautes-Fagnes, Chôdires C",KA89D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1302,RBINS:modirisk:collection::1302,,,267394.0348000005,127475.44640000165,KA89D,267394.0348,127475.4464,6.021724661417737,50.446360554788484,Modirisk_collection_data,georeference_attempt
Supplementen,"Ochlerotatus punctor (Kirby, 1837)",Ochlerotatus,Ochlerotatus punctor,punctor,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11/9/1950,"Hautes-Fagnes, Chôdires C",,, ,Hautes-Fagnes," , Hautes-Fagnes, Chôdires C",KA89D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-14-Culi-6,1303,RBINS:modirisk:collection::1303,,,267394.0348000005,127475.44640000165,KA89D,267394.0348,127475.4464,6.021724661417737,50.446360554788484,Modirisk_collection_data,georeference_attempt
