id	type	license	institutionCode	basisOfRecord	dynamicProperties	occurrenceID	individualCount	sex	samplingProtocol	eventDate	year	verbatimEventDate	habitat	continent	country	countryCode	stateProvince	municipality	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	genus	specificEpithet
MODIRISK:2965	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=false;Landscape=peri-urban	MODIRISK:2965	1	Female	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	agriculture	Europe	Belgium	BE	Hainaut	Arquennes			50.5913505600000022	4.2349300379999999	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:2969	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:2969	3	Female	Mosquito Magnet Liberty Plus	2008-08-11	2008	2008-08-11/2008-08-18	nature	Europe	Belgium	BE	Luxembourg	La Roche-en-Ardenne			50.174411769999999	5.57781982399999965	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:2970	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:2970	1	Male	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	agriculture	Europe	Belgium	BE	Hainaut	Hennuyères			50.5794601400000019	4.11897993100000015	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:2971	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:2971	6	Female	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	agriculture	Europe	Belgium	BE	Hainaut	Hennuyères			50.5794601400000019	4.11897993100000015	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:2979	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:2979	2	Female	Mosquito Magnet Liberty Plus	2008-08-13	2008	2008-08-13/2008-08-20	agriculture	Europe	Belgium	BE	Walloon Brabant	Grez-Doiceau			50.7542190599999969	4.7177400589999996	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:2984	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:2984	8	Female	Mosquito Magnet Liberty Plus	2008-08-06	2008	2008-08-06/2008-08-13	urban	Europe	Belgium	BE	Flemish Brabant	Langdorp	echostraat 16		50.9949188200000023	4.85873985300000033	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:2985	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:2985	1	Female	Mosquito Magnet Liberty Plus	2008-08-06	2008	2008-08-06/2008-08-13	urban	Europe	Belgium	BE	Flemish Brabant	Langdorp	echostraat 16		50.9949188200000023	4.85873985300000033	EPSG:4326	Veerle	Culex torrentium	Culex	torrentium
MODIRISK:2986	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:2986	1	Female	Mosquito Magnet Liberty Plus	2008-08-06	2008	2008-08-06/2008-08-13	urban	Europe	Belgium	BE	Flemish Brabant	Langdorp	echostraat 16		50.9949188200000023	4.85873985300000033	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:2987	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:2987	1	Female	Mosquito Magnet Liberty Plus	2008-08-06	2008	2008-08-06/2008-08-13	urban	Europe	Belgium	BE	Flemish Brabant	Langdorp	echostraat 16		50.9949188200000023	4.85873985300000033	EPSG:4326	Veerle	Ochlerotatus geniculatus	Ochlerotatus	geniculatus
MODIRISK:2988	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:2988	6	Female	Mosquito Magnet Liberty Plus	2008-08-06	2008	2008-08-06/2008-08-13	agriculture	Europe	Belgium	BE	Flemish Brabant	Gelrode	hogeweg 26		50.975498199999997	4.84562015499999976	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:2989	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:2989	1	Female	Mosquito Magnet Liberty Plus	2008-08-06	2008	2008-08-06/2008-08-13	agriculture	Europe	Belgium	BE	Flemish Brabant	Gelrode	hogeweg 26		50.975498199999997	4.84562015499999976	EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:2990	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:2990	2	Female	Mosquito Magnet Liberty Plus	2008-08-06	2008	2008-08-06/2008-08-13	agriculture	Europe	Belgium	BE	Flemish Brabant	Gelrode	hogeweg 26		50.975498199999997	4.84562015499999976	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:2991	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:2991	26	Female	Mosquito Magnet Liberty Plus	2008-07-30	2008	2008-07-30/2008-08-06	nature	Europe	Belgium	BE	Antwerp	Heist-op-den-Berg	kastanjedreef				EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:2992	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:2992	2	Female	Mosquito Magnet Liberty Plus	2008-07-30	2008	2008-07-30/2008-08-06	nature	Europe	Belgium	BE	Antwerp	Heist-op-den-Berg	kastanjedreef				EPSG:4326	Veerle	Culex torrentium	Culex	torrentium
MODIRISK:2993	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:2993	1	Female	Mosquito Magnet Liberty Plus	2008-07-30	2008	2008-07-30/2008-08-06	nature	Europe	Belgium	BE	Antwerp	Heist-op-den-Berg	kastanjedreef				EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:2994	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:2994	1	Female	Mosquito Magnet Liberty Plus	2008-07-30	2008	2008-07-30/2008-08-06	nature	Europe	Belgium	BE	Antwerp	Heist-op-den-Berg	kastanjedreef				EPSG:4326	Veerle	Anopheles plumbeus	Anopheles	plumbeus
MODIRISK:2995	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:2995	13	Female	Mosquito Magnet Liberty Plus	2008-08-05	2008	2008-08-05/2008-08-12	agriculture	Europe	Belgium	BE	Limburg	Gruitrode	bunkerstraat		51.080631259999997	5.48692989300000011	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:2996	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:2996	1	Female	Mosquito Magnet Liberty Plus	2008-08-05	2008	2008-08-05/2008-08-12	agriculture	Europe	Belgium	BE	Limburg	Gruitrode	bunkerstraat		51.080631259999997	5.48692989300000011	EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:2997	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:2997	1	Female	Mosquito Magnet Liberty Plus	2008-08-05	2008	2008-08-05/2008-08-12	agriculture	Europe	Belgium	BE	Limburg	Gruitrode	bunkerstraat		51.080631259999997	5.48692989300000011	EPSG:4326	Veerle	Aedes vexans	Aedes	vexans
MODIRISK:2998	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:2998	1	Female	Mosquito Magnet Liberty Plus	2007-05-07	2007	2007-05-07/2007-05-14	agriculture	Europe	Belgium	BE	Hainaut	Thoricourt	8 Rue Warsbecq	Tire stock about 30 meters from the trap (volume:5m x 3m x 2m).  Presence of an irrigation canal	50.680568700000002	3.94197011000000019	EPSG:4326	Stéphane	Culiseta annulata	Culiseta	annulata
MODIRISK:2999	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:2999	3	Female	Mosquito Magnet Liberty Plus	2007-05-07	2007	2007-05-07/2007-05-14	agriculture	Europe	Belgium	BE	Hainaut	Thoricourt	8 Rue Warsbecq	Tire stock about 30 meters from the trap (volume:5m x 3m x 2m).  Presence of an irrigation canal	50.680568700000002	3.94197011000000019	EPSG:4326	Stéphane	Culex pipiens	Culex	pipiens
MODIRISK:3000	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3000	1	Male	Mosquito Magnet Liberty Plus	2007-05-07	2007	2007-05-07/2007-05-14	agriculture	Europe	Belgium	BE	Hainaut	Thoricourt	8 Rue Warsbecq	Tire stock about 30 meters from the trap (volume:5m x 3m x 2m).  Presence of an irrigation canal	50.680568700000002	3.94197011000000019	EPSG:4326	Stéphane	Culex pipiens	Culex	pipiens
MODIRISK:3009	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3009	8	Female	Mosquito Magnet Liberty Plus	2008-08-11	2008	2008-08-11/2008-08-18	agriculture	Europe	Belgium	BE	Liege	Crombach	\		50.2733688400000034	6.08043003099999968	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3010	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:3010	2	Female	Mosquito Magnet Liberty Plus	2008-08-11	2008	2008-08-11/2008-08-18	nature	Europe	Belgium	BE	Liege	Malmedy	\		50.3806381200000004	6.06746006000000015	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3011	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3011	3	Male	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	urban	Europe	Belgium	BE	Limburg	Waterschei-Zwartberg	madeliefjesstraat 18		51.0018501300000011	5.52434015299999981	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3012	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3012	1	Female	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	urban	Europe	Belgium	BE	Limburg	Waterschei-Zwartberg	madeliefjesstraat 18		51.0018501300000011	5.52434015299999981	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3013	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3013	2	Male	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	urban	Europe	Belgium	BE	Limburg	Waterschei-Zwartberg	madeliefjesstraat 18		51.0018501300000011	5.52434015299999981	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:3034	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3034	2	Female	Mosquito Magnet Liberty Plus	2008-08-18	2008	2008-08-18/2008-08-25	nature	Europe	Belgium	BE	Luxembourg	Bastogne			49.9541587800000002	5.73437976800000015	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3035	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3035	1	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	agriculture	Europe	Belgium	BE	Hainaut	Casteau			50.5293312100000023	4.03189992899999972	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3036	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3036	1	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	agriculture	Europe	Belgium	BE	Hainaut	Ghlin			50.48411179	3.8706998829999999	EPSG:4326	Claire	Culiseta annulata	Culiseta	annulata
MODIRISK:3037	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3037	5	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	agriculture	Europe	Belgium	BE	Hainaut	Ghlin			50.48411179	3.8706998829999999	EPSG:4326	Claire	Ochlerotatus rusticus	Ochlerotatus	rusticus
MODIRISK:3038	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3038	1	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	agriculture	Europe	Belgium	BE	Hainaut	Ghlin			50.48411179	3.8706998829999999	EPSG:4326	Claire	Ochlerotatus caspius	Ochlerotatus	caspius
MODIRISK:3039	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3039	1	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	agriculture	Europe	Belgium	BE	Hainaut	Ghlin			50.48411179	3.8706998829999999	EPSG:4326	Claire	Ochlerotatus punctor	Ochlerotatus	punctor
MODIRISK:3040	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3040	1	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	agriculture	Europe	Belgium	BE	Hainaut	Ghlin			50.48411179	3.8706998829999999	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3041	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3041	2	Male	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	agriculture	Europe	Belgium	BE	Hainaut	Ghlin			50.48411179	3.8706998829999999	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3042	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3042	1	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	agriculture	Europe	Belgium	BE	Hainaut	Ghlin			50.48411179	3.8706998829999999	EPSG:4326	Claire			
MODIRISK:3045	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=false;Landscape=rural	MODIRISK:3045	34	Female	Mosquito Magnet Liberty Plus	2008-08-18	2008	2008-08-18/2008-08-25	nature	Europe	Belgium	BE	Luxembourg	Houffalize			50.1311988799999995	5.76803016700000004	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3046	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3046	2	Female	Mosquito Magnet Liberty Plus	2008-08-25	2008	2008-08-25/2008-09-01	nature	Europe	Belgium	BE	Luxembourg	Mellier			49.8466415400000002	5.56581020399999993	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3047	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3047	1	Female	Mosquito Magnet Liberty Plus	2008-08-25	2008	2008-08-25/2008-09-01	nature	Europe	Belgium	BE	Luxembourg	Mellier			49.8466415400000002	5.56581020399999993	EPSG:4326	Claire			
MODIRISK:3048	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3048	2	Female	Mosquito Magnet Liberty Plus	2008-08-25	2008	2008-08-25/2008-09-01	nature	Europe	Belgium	BE	Luxembourg	Mellier			49.799789429999997	5.65832996399999999	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3049	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3049	1	Female	Mosquito Magnet Liberty Plus	2008-08-25	2008	2008-08-25/2008-09-01	nature	Europe	Belgium	BE	Luxembourg	Mellier			49.799789429999997	5.65832996399999999	EPSG:4326	Claire			
MODIRISK:3053	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3053	1	Female	Mosquito Magnet Liberty Plus	2008-08-26	2008	2008-08-26/2008-09-02	nature	Europe	Belgium	BE	Hainaut	Leernes			50.3767013499999976	4.32345008899999961	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3054	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3054	2	Female	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	agriculture	Europe	Belgium	BE	Namur	Gesves			50.4081192000000016	5.12181997300000003	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3055	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3055	10	Male	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	agriculture	Europe	Belgium	BE	Namur	Gesves			50.4081192000000016	5.12181997300000003	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3060	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3060	1	Female	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	urban	Europe	Belgium	BE	Namur	Boninne-Gelbressée			50.4986610400000018	4.93309020999999959	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3061	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3061	1	Male	Mosquito Magnet Liberty Plus	2008-09-02	2008	2008-09-02/2008-09-09	agriculture	Europe	Belgium	BE	Hainaut	Bienne-lez-Happart			50.3503494300000014	4.20428991300000021	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3062	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3062	2	Female	Mosquito Magnet Liberty Plus	2008-09-01	2008	2008-09-01/2008-09-08	nature	Europe	Belgium	BE	Luxembourg	Rulles			49.7734413100000026	5.57356023799999978	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3063	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3063	1	Male	Mosquito Magnet Liberty Plus	2008-09-01	2008	2008-09-01/2008-09-08	nature	Europe	Belgium	BE	Luxembourg	Rulles			49.7734413100000026	5.57356023799999978	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3064	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3064	1	Female	Mosquito Magnet Liberty Plus	2008-09-01	2008	2008-09-01/2008-09-08	agriculture	Europe	Belgium	BE	Luxembourg	Rulles			49.7210197400000027	5.59180021299999996	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3065	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3065	3	Female	Mosquito Magnet Liberty Plus	2008-09-03	2008	2008-09-03/2008-09-10	urban	Europe	Belgium	BE	Luxembourg	Septon			50.3335418699999977	5.43283986999999957	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3066	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3066	2	Female	Mosquito Magnet Liberty Plus	2008-09-03	2008	2008-09-03/2008-09-10	agriculture	Europe	Belgium	BE	Namur	Scy		pneus	50.3267097499999991	5.17456007000000007	EPSG:4326	Claire	Anopheles claviger	Anopheles	claviger
MODIRISK:3067	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=false;Landscape=rural	MODIRISK:3067	1	Male	Mosquito Magnet Liberty Plus	2008-09-08	2008	2008-09-08/2008-09-15	nature	Europe	Belgium	BE	Luxembourg	Villers-la-Loue			49.6125183099999987	5.47819995900000034	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3068	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=false;Landscape=rural	MODIRISK:3068	1	Female	Mosquito Magnet Liberty Plus	2008-09-08	2008	2008-09-08/2008-09-15	nature	Europe	Belgium	BE	Luxembourg	Villers-la-Loue			49.6125183099999987	5.47819995900000034	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3069	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3069	1	Female	Mosquito Magnet Liberty Plus	2008-09-08	2008	2008-09-08/2008-09-15	agriculture	Europe	Belgium	BE	Luxembourg	Heinsch			49.6356697100000019	5.78500986099999981	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3070	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3070	2	Male	Mosquito Magnet Liberty Plus	2008-09-08	2008	2008-09-08/2008-09-15	agriculture	Europe	Belgium	BE	Luxembourg	Wolkrange			49.5896797199999995	5.79875993699999981	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3071	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3071	1	Female	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	agriculture	Europe	Belgium	BE	Hainaut	Froidchapelle			50.1306304900000015	4.34833002099999977	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3072	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3072	1	Female	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	agriculture	Europe	Belgium	BE	Hainaut	Froidchapelle			50.1603202800000005	4.31717014300000024	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3073	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3073	57	Female	Mosquito Magnet Liberty Plus	2008-08-05	2008	2008-08-05/2008-08-12	agriculture	Europe	Belgium	BE	Limburg	Gruitrode	hensemstraat		51.0873413099999993	5.5003600119999998	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3074	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3074	11	Male	Mosquito Magnet Liberty Plus	2008-08-05	2008	2008-08-05/2008-08-12	agriculture	Europe	Belgium	BE	Limburg	Gruitrode	hensemstraat		51.0873413099999993	5.5003600119999998	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3087	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3087	1	Female	Mosquito Magnet Liberty Plus	2008-09-02	2008	2008-09-02/2008-09-09	agriculture	Europe	Belgium	BE	Limburg	Mielen-Boven-Aalst	thewitstraat		50.7330017100000035	5.18277978899999958	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:3088	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3088	3	Female	Mosquito Magnet Liberty Plus	2008-09-02	2008	2008-09-02/2008-09-09	agriculture	Europe	Belgium	BE	Limburg	Mielen-Boven-Aalst	thewitstraat		50.7330017100000035	5.18277978899999958	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3089	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3089	4	Female	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	agriculture	Europe	Belgium	BE	Liege	Haneffe	rue ribatte		50.6359214800000004	5.31683015800000014	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3090	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3090	3	Male	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	agriculture	Europe	Belgium	BE	Liege	Haneffe	rue ribatte		50.6359214800000004	5.31683015800000014	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3136	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3136	3	Female	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	nature	Europe	Belgium	BE	Limburg	Neeroeteren	weerstandersweg		51.0724906900000022	5.68730020499999966	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3137	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3137	4	Female	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	nature	Europe	Belgium	BE	Limburg	Neeroeteren	weerstandersweg		51.0724906900000022	5.68730020499999966	EPSG:4326	Veerle	Aedes cinereus/geminus	Aedes	cinereus/geminus
MODIRISK:3138	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3138	1	Female	Mosquito Magnet Liberty Plus	2008-08-12	2008	2008-08-12/2008-08-19	nature	Europe	Belgium	BE	Limburg	Neeroeteren	weerstandersweg		51.0724906900000022	5.68730020499999966	EPSG:4326	Veerle	Culiseta morsitans	Culiseta	morsitans
