id	type	language	license	rightsHolder	accessRights	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	sex	lifeStage	preparations	disposition	eventDate	year	month	day	countryCode	stateProvince	municipality	locality	verbatimCoordinates	verbatimLatitude	verbatimLongitude	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceRemarks	identifiedBy	scientificName	originalNameUsage	kingdom	genus	specificEpithet	nomenclaturalCode
RBINS:modirisk:collection:22	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:22	22	Guilliaume Severin	Male	Adult	Whole mount	in collection	11/8/1922	1922	8	11	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:23	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:23	23	E. Coucke	Female	Adult	Whole mount	in collection	13/1/1894	1894	1	13	BE	Brussels	Etterbeek		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:24	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:24	24	E. Coucke	Female	Adult	Whole mount	in collection	13/1/1894	1894	1	13	BE	Brussels	Etterbeek		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:25	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:25	25	E. Coucke	Female	Adult	Whole mount	in collection	2/4/1894	1894	4	2	BE	Luik	Fléron		FS81D	147843.10819999874	240741.78649999946	50.63417213139914	5.6514870605177	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:26	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:26	26	Guilliaume Severin	Male	Adult	Whole mount	in collection	21/7/1922	1922	7	21	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:27	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:27	27	E. Coucke	Female	Adult	Whole mount	in collection	26/2/1894	1894	2	26	BE	Luik	Fléron		FS81D	147843.10819999874	240741.78649999946	50.63417213139914	5.6514870605177	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:28	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:28	28	A. Collart	Female	Adult	Whole mount	in collection	26/8/1950	1950	8	26	BE	Brussels	Oudergem		FS03C	169415.53079999983	156119.6543999985	50.83512448461186	4.455625713577015	WGS84	centroid of respective UTM square given	A. Collart	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:29	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:29	29	Guilliaume Severin	Female	Adult	Whole mount	in collection	5/5/1922	1922	5	5	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:30	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:30	30	Guilliaume Severin	Male	Adult	Whole mount	in collection	7/1922	1922	7		BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:31	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:31	31	E. Janmoulle	Female	Adult	Whole mount	in collection	7/4/1954	1954	4	7	BE	Brussels	Watermaal		ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given		Anopheles maculipennis	Anopheles maculipennis s.s. Meigen, 1818	Animalia	Anopheles	maculipennis	ICZN
RBINS:modirisk:collection:32	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:32	32	Guilliaume Severin	Female	Adult	Whole mount	in collection	11/7/1922	1922	7	11	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Coquillettidia richiardii	Coquillettidia richiardii (Ficalbi, 1889)	Animalia	Coquillettidia	richiardii	ICZN
RBINS:modirisk:collection:33	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:33	33	Guilliaume Severin	Female	Adult	Whole mount	in collection	11/8/1922	1922	8	11	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Coquillettidia richiardii	Coquillettidia richiardii (Ficalbi, 1889)	Animalia	Coquillettidia	richiardii	ICZN
RBINS:modirisk:collection:34	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:34	34	André Léon Tonnoir	Female	Adult	Whole mount	in collection	12/8/1919	1919	8	12	BE	Brussels	Anderlecht	Neerpede	ES93C	169600.72320000082	146118.96389999986	50.8368093510628	4.313655544145898	WGS84	centroid of respective UTM square given	F. W. Edwards	Coquillettidia richiardii	Coquillettidia richiardii (Ficalbi, 1889)	Animalia	Coquillettidia	richiardii	ICZN
RBINS:modirisk:collection:35	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:35	35	André Léon Tonnoir	Female	Adult	Whole mount	in collection	20/7/1917	1917	7	20	BE	Brabant Wallon	Rixensart	Genval	FS02D	159322.50360000134	160934.75850000232	50.744320946323356	4.523679733033983	WGS84	centroid of respective UTM square given	F. W. Edwards	Coquillettidia richiardii	Coquillettidia richiardii (Ficalbi, 1889)	Animalia	Coquillettidia	richiardii	ICZN
RBINS:modirisk:collection:36	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:36	36	Guilliaume Severin	Female	Adult	Whole mount	in collection	7/1922	1922	7		BE	Antwerp	Mol	Abdij van Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Coquillettidia richiardii	Coquillettidia richiardii (Ficalbi, 1889)	Animalia	Coquillettidia	richiardii	ICZN
RBINS:modirisk:collection:37	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:37	37	Guilliaume Severin	Male	Adult	Whole mount	in collection	7/1922	1922	7		BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Coquillettidia richiardii	Coquillettidia richiardii (Ficalbi, 1889)	Animalia	Coquillettidia	richiardii	ICZN
RBINS:modirisk:collection:38	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:38	38	Guilliaume Severin	Female	Adult	Whole mount	in collection	7/1922	1922	7		BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Coquillettidia richiardii	Coquillettidia richiardii (Ficalbi, 1889)	Animalia	Coquillettidia	richiardii	ICZN
RBINS:modirisk:collection:39	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:39	39	André Léon Tonnoir	Female	Adult	Whole mount	in collection	8/7/1918	1918	7	8	BE	Brussels	Anderlecht		ES93C	169600.72320000082	146118.96389999986	50.8368093510628	4.313655544145898	WGS84	centroid of respective UTM square given	F. W. Edwards	Coquillettidia richiardii	Coquillettidia richiardii (Ficalbi, 1889)	Animalia	Coquillettidia	richiardii	ICZN
RBINS:modirisk:collection:40	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:40	40	F. Delhez	Female	Adult	Whole mount	in collection	1/10/1967	1967	10	1	BE	Luik	Liége		FS81C	147935.60790000114	235743.0284999981	50.63575893097075	5.5808582499078465	WGS84	centroid of respective UTM square given	L. Allaer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:41	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:41	41	E. Coucke	Female	Adult	Whole mount	in collection	1/4/1892	1892	4	1	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:42	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:42	42	E. Coucke	Female	Adult	Whole mount	in collection	1/5/1895	1895	5	1	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:43	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:43	43	E. Coucke	Female	Adult	Whole mount	in collection	1/5/1895	1895	5	1	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:44	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:44	44	Guilliaume Severin	Female	Adult	Whole mount	in collection	10/11/1917	1917	11	10	BE	Brussels	Ukkel		ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:45	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:45	45	Paul de Moffarts	Female	Adult	Whole mount	in collection	10/1908	1908	10		BE	East Flanders	Gent		ES55A	195344.79320000112	106576.54039999844	51.06661661343593	3.7492658563690693	WGS84	centroid of respective UTM square given	Paul de Moffarts	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:46	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:46	46	Georges Marlier	Female	Adult	Whole mount	in collection	10/1944	1944	10		BE	Brussels	Watermael-Boitsfort	Boitsfort	ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	A. Collart	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:47	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:47	47	E. Coucke	Female	Adult	Whole mount	in collection	10/3/1896	1896	3	10	BE	Brussels	Oudergem		FS03C	169415.53079999983	156119.6543999985	50.83512448461186	4.455625713577015	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:48	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:48	48	E. Coucke	Male	Adult	Whole mount	in collection	10/6/1895	1895	6	10	BE	Brussels	Oudergem	Ter Kameren	FS03C	169415.53079999983	156119.6543999985	50.83512448461186	4.455625713577015	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:49	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:49	49	André Léon Tonnoir	Female	Adult	Whole mount	in collection	10/6/1918	1918	6	10	BE			Forêt de Soignes	ES92D	159507.48479999974	150934.26680000126	50.74608651803466	4.3819883970772535	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:50	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:50	50	E. Coucke	Female	Adult	Whole mount	in collection	10/7/1894	1894	7	10	BE	Brussels	Etterbeek		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:51	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:51	51	E. Coucke	Male	Adult	Whole mount	in collection	10/8/1892	1892	8	10	BE			Hertogenwald	KB90A	142689.17009999976	270393.9554999993	50.58249072638916	6.068856764674364	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:52	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:52	52	E. Coucke	Female	Adult	Whole mount	in collection	10/8/1892	1892	8	10	BE			Hertogenwald	KB90A	142689.17009999976	270393.9554999993	50.58249072638916	6.068856764674364	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:53	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:53	53	E. Coucke	Female	Adult	Whole mount	in collection	10/9/1893	1893	9	10	BE	Brussels	Etterbeek		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:54	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:54	54	Paul de Moffarts	Female	Adult	Whole mount	in collection	11/1908	1908	11		BE	East Flanders	Gent		ES55A	195344.79320000112	106576.54039999844	51.06661661343593	3.7492658563690693	WGS84	centroid of respective UTM square given	Paul de Moffarts	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:55	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:55	55	André Léon Tonnoir	Female	Adult	Whole mount	in collection	11/7/1917	1917	7	11	BE	Brabant Wallon	Rixensart	Genval	FS02D	159322.50360000134	160934.75850000232	50.744320946323356	4.523679733033983	WGS84	centroid of respective UTM square given	André Léon Tonnoir	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:56	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:56	56		Male	Adult	Whole mount	in collection	12/11/1913	1913	11	12	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:57	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:57	57	E. Coucke	Female	Adult	Whole mount	in collection	12/4/1894	1894	4	12	BE	Luik	Evegnée		FS91C	147750.60159999874	245740.4289999977	50.63254256358519	5.722109426202706	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:58	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:58	58	André Léon Tonnoir	Female	Adult	Whole mount	in collection	12/6/1918	1918	6	12	BE	Flemish Brabant	Melsbroek		FS04C	179416.14620000124	156305.0196999982	50.92502221788491	4.458429907498498	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:59	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:59	59	E. Coucke	Male	Adult	Whole mount	in collection	12/8/1895	1895	8	12	BE	Brussels	Etterbeek		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:60	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:60	60	Guilliaume Severin	Female	Adult	Whole mount	in collection	13/10/1911	1911	10	13	BE	Luik	Francorchamps		GR19C	127406.61279999836	264363.66359999776	50.446340741671165	5.979047768999941	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:61	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:61	61	Guilliaume Severin	Male	Adult	Whole mount	in collection	13/10/1911	1911	10	13	BE	Luik	Francorchamps		GR19C	127406.61279999836	264363.66359999776	50.446340741671165	5.979047768999941	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:62	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:62	62	Brandligt	Male	Adult	Whole mount	in collection	13/10/1936	1936	10	13	BE	Antwerp	Antwerpen		ES97D	209511.86919999868	151862.067900002	51.19558150031238	4.395395238247643	WGS84	centroid of respective UTM square given	A. Collart	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:63	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:63	63	Brandligt	Female	Adult	Whole mount	in collection	13/10/1936	1936	10	13	BE	Antwerp	Antwerpen		ES97D	209511.86919999868	151862.067900002	51.19558150031238	4.395395238247643	WGS84	centroid of respective UTM square given	A. Collart	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:64	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RBINS Insect Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:64	64	E. Coucke	Female	Adult	Whole mount	in collection	13/5/1892	1892	5	13	BE	Brussels	Ixelles		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Maurice E. M. Goetghebuer	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
