occurrenceID,license,institutionCode,datasetName,type,rightsHolder,language,eventID,subsiteCode,lifeStage,scientificName,occurrenceRemarks,genus,sex,individualCount,IdentifiedBy,siteCode,samplingProtocol1,samplingProtocol,TrapCode,eventDate,verbatimEventDate,locality,municipality,decimalLongitude,decimalLatitude
ITG:MOSQ:SAMPL:EM274,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM275,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM276,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM277,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM278,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM279,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM280,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM281,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM282,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM283,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM284,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM285,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM286,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM287,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Coquillettidia richiardii,,Coquillettidia,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM288,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Anopheles claviger,,Anopheles,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM289,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Jul,noCode,unknown,Aedes caspius,,Aedes,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/7/20,2012/7/20 0:00:00/2012/7/26 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM290,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/7/10,2012/7/10 0:00:00/2012/7/17 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM291,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Jul,noCode,unknown,Anopheles plumbeus,,Anopheles,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/7/10,2012/7/10 0:00:00/2012/7/17 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM292,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/7/10,2012/7/10 0:00:00/2012/7/17 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM293,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/7/10,2012/7/10 0:00:00/2012/7/17 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM294,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/7/10,2012/7/10 0:00:00/2012/7/17 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM295,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Jul,noCode,unknown,Aedes geniculatus,,Aedes,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/7/10,2012/7/10 0:00:00/2012/7/17 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM296,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Jul,noCode,unknown,Aedes geniculatus,,Aedes,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/7/10,2012/7/10 0:00:00/2012/7/17 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM297,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Sep,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/9/4,2012/9/4 0:00:00/2012/9/11 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM298,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PEM011Sep,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PE,MosquitoMagnet,Mosquito Magnet Liberty Plus,M011,2012/9/4,2012/9/4 0:00:00/2012/9/11 0:00:00,Shelter Petrivo,Sint-Katelijne-Waver,4.507211631,51.055363237
ITG:MOSQ:SAMPL:EM299,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E3M016Jul,noCode,unknown,Culiseta annulata,,Culiseta,female,1,Isra Deblauwe,E3,MosquitoMagnet,Mosquito Magnet Liberty Plus,M016,2012/7/12,2012/7/12 0:00:00/2012/7/19 0:00:00,Parking H̫tel - Restaurant Le P̫le Europ̩en,Aubange,5.80532,49.551178
ITG:MOSQ:SAMPL:EM300,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E3M016Jul,noCode,unknown,Anopheles claviger,,Anopheles,female,1,Isra Deblauwe,E3,MosquitoMagnet,Mosquito Magnet Liberty Plus,M016,2012/7/12,2012/7/12 0:00:00/2012/7/19 0:00:00,Parking H̫tel - Restaurant Le P̫le Europ̩en,Aubange,5.80532,49.551178
ITG:MOSQ:SAMPL:EM301,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E3M016Jul,noCode,unknown,Anopheles claviger,,Anopheles,female,1,Isra Deblauwe,E3,MosquitoMagnet,Mosquito Magnet Liberty Plus,M016,2012/7/12,2012/7/12 0:00:00/2012/7/19 0:00:00,Parking H̫tel - Restaurant Le P̫le Europ̩en,Aubange,5.80532,49.551178
ITG:MOSQ:SAMPL:EM302,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E3M016Jul,noCode,unknown,Aedes cinereus/geminus,determination uncertain,Aedes,female,1,Isra Deblauwe,E3,MosquitoMagnet,Mosquito Magnet Liberty Plus,M016,2012/7/12,2012/7/12 0:00:00/2012/7/19 0:00:00,Parking H̫tel - Restaurant Le P̫le Europ̩en,Aubange,5.80532,49.551178
ITG:MOSQ:SAMPL:EM303,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E3M016Jul,noCode,unknown,Aedes cantans,,Aedes,female,1,Isra Deblauwe,E3,MosquitoMagnet,Mosquito Magnet Liberty Plus,M016,2012/7/12,2012/7/12 0:00:00/2012/7/19 0:00:00,Parking H̫tel - Restaurant Le P̫le Europ̩en,Aubange,5.80532,49.551178
ITG:MOSQ:SAMPL:EM304,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:E3M016Jul,noCode,unknown,Aedes cantans,,Aedes,female,1,Isra Deblauwe,E3,MosquitoMagnet,Mosquito Magnet Liberty Plus,M016,2012/7/12,2012/7/12 0:00:00/2012/7/19 0:00:00,Parking H̫tel - Restaurant Le P̫le Europ̩en,Aubange,5.80532,49.551178
ITG:MOSQ:SAMPL:EM305,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Coquillettidia richiardii,,Coquillettidia,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM306,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM307,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM308,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM309,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM310,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM311,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM312,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM313,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM314,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM315,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM316,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM317,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM318,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM319,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM320,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM321,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM322,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM323,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM324,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM325,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM326,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM327,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM328,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM329,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM330,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM331,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Coquillettidia richiardii,,Coquillettidia,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM332,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Anopheles plumbeus,,Anopheles,female,10,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM333,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Anopheles plumbeus,,Anopheles,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM334,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Jul,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/7/26,2012/7/26 0:00:00/2012/8/2 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
