gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1137097958	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5092	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE	Heistraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.19228	4.83718							2010-06-02T02:00Z	2	6	2010	4519729	1651187	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097957	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5082	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes communis		SPECIES	Ochlerotatus communis (De Geer, 1776) De Geer, 1776	BE	29 Koningsstraat	37e82b90-1e21-11de-ab90-f72009d2669b									2010-05-26T02:00Z	26	5	2010	4519719	1651255	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097956	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5080	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	29 Koningsstraat	37e82b90-1e21-11de-ab90-f72009d2669b									2010-05-26T02:00Z	26	5	2010	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097955	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5102	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE	2 Dijkstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.10524	4.19417							2010-06-03T02:00Z	3	6	2010	4519729	1651187	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097954	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5072	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	Gustave Van de Woestijnestraat	37e82b90-1e21-11de-ab90-f72009d2669b									2010-06-02T02:00Z	2	6	2010	1649565	1649565	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097953	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5031	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE	Jagerslaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.964642	5.65604							2010-06-16T02:00Z	16	6	2010	4519729	1651187	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097952	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5048	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes rusticus		SPECIES	Ochlerotatus rusticus (Rossi, 1790) Rossi, 1790	BE	weerstandersweg	37e82b90-1e21-11de-ab90-f72009d2669b	51.072491	5.6873							2010-06-23T02:00Z	23	6	2010	4519735	1651877	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097951	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5066	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE	kluizemans	37e82b90-1e21-11de-ab90-f72009d2669b									2010-05-26T02:00Z	26	5	2010	4519729	1651187	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097950	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5099	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes detritus		SPECIES	Ochlerotatus detritus (Haliday, 1833)	BE	27 Broechemlei	37e82b90-1e21-11de-ab90-f72009d2669b	51.18713	4.56661							2010-05-27T02:00Z	27	5	2010	4519696	1651278	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097949	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5018	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.999199	5.62209							2010-06-16T02:00Z	16	6	2010	1651718	1651718	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097948	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5097	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	27 Broechemlei	37e82b90-1e21-11de-ab90-f72009d2669b	51.18713	4.56661							2010-05-27T02:00Z	27	5	2010	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097947	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5017	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.999199	5.62209							2010-06-16T02:00Z	16	6	2010	4519729	1651187	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097946	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5077	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.103222	4.01675							2010-06-10T02:00Z	10	6	2010	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097945	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5038	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes koreicus		SPECIES	Aedes koreicus (Edwards, 1917)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.996841	5.62486							2010-06-09T02:00Z	9	6	2010	1652150	1652150	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097944	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5067	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes communis		SPECIES	Ochlerotatus communis (De Geer, 1776) De Geer, 1776	BE	kluizemans	37e82b90-1e21-11de-ab90-f72009d2669b									2010-05-26T02:00Z	26	5	2010	4519719	1651255	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097943	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5064	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	rozenstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.085152	5.52061							2010-06-21T02:00Z	21	6	2010	1650313	1650313	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097942	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5016	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	4 Grote Heide	37e82b90-1e21-11de-ab90-f72009d2669b	50.906879	5.56684							2010-06-22T02:00Z	22	6	2010	1652991	1652991	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097941	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5057	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.136761	5.55024							2010-06-21T02:00Z	21	6	2010	1652991	1652991	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097940	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5060	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta morsitans		SPECIES	Culiseta morsitans (Theobald, 1901)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.00111	5.61205							2010-06-16T02:00Z	16	6	2010	1649556	1649556	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097939	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5030	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes geniculatus		SPECIES	Ochlerotatus geniculatus (Olivier, 1791) Olivier, 1791	BE	Jagerslaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.964642	5.65604							2010-06-16T02:00Z	16	6	2010	4519732	1651525	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097938	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5055	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.136761	5.55024							2010-06-21T02:00Z	21	6	2010	4519729	1651187	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097937	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5063	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Coquillettidia	Coquillettidia richiardii		SPECIES	Coquillettidia richiardii (Ficalbi, 1889)	BE	rozenstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.085152	5.52061							2010-06-21T02:00Z	21	6	2010	1648899	1648899	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097936	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5062	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	rozenstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.085152	5.52061							2010-06-21T02:00Z	21	6	2010	1649565	1649565	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097935	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5069	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE	Gustave Van de Woestijnestraat	37e82b90-1e21-11de-ab90-f72009d2669b									2010-06-02T02:00Z	2	6	2010	4519729	1651187	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097934	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5074	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes geniculatus		SPECIES	Ochlerotatus geniculatus (Olivier, 1791) Olivier, 1791	BE	de dreef van hertebos 17	37e82b90-1e21-11de-ab90-f72009d2669b									2010-05-27T02:00Z	27	5	2010	4519732	1651525	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097933	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5058	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	3 Dorpsstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.125919	5.3603							2010-06-14T02:00Z	14	6	2010	1652991	1652991	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097932	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5049	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	weerstandersweg	37e82b90-1e21-11de-ab90-f72009d2669b	51.072491	5.6873							2010-06-23T02:00Z	23	6	2010	1651718	1651718	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097931	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5010	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles			GENUS	Anopheles Meigen, 1818	BE	40 Heesstraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.998459	5.11516							2010-06-08T02:00Z	8	6	2010	1650098		HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097930	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4985	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta fumipennis		SPECIES	Culiseta fumipennis (Stephens, 1825)	BE	34 Dornestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.052662	5.62866							2010-06-23T02:00Z	23	6	2010	1649594	1649594	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097929	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5036	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes communis		SPECIES	Ochlerotatus communis (De Geer, 1776) De Geer, 1776	BE	Driepaalweg	37e82b90-1e21-11de-ab90-f72009d2669b	51.038521	5.66941							2010-06-25T02:00Z	25	6	2010	4519719	1651255	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097928	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5075	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.103222	4.01675							2010-06-10T02:00Z	10	6	2010	1651718	1651718	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097927	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5076	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.103222	4.01675							2010-06-10T02:00Z	10	6	2010	4519729	1651187	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097926	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5032	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes punctor		SPECIES	Ochlerotatus punctor (Kirby, 1837) Kirby, 1837	BE	Jagerslaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.964642	5.65604							2010-06-16T02:00Z	16	6	2010	4519718	1652371	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097925	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4983	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE	34 Dornestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.052662	5.62866							2010-06-23T02:00Z	23	6	2010	4519729	1651187	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097924	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5019	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.999199	5.62209							2010-06-16T02:00Z	16	6	2010	1652991	1652991	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097923	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4998	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes punctor		SPECIES	Ochlerotatus punctor (Kirby, 1837) Kirby, 1837	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.990421	5.61987							2010-06-09T02:00Z	9	6	2010	4519718	1652371	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097922	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4997	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.990421	5.61987							2010-06-09T02:00Z	9	6	2010	4519729	1651187	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097921	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5073	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	Gustave Van de Woestijnestraat	37e82b90-1e21-11de-ab90-f72009d2669b									2010-06-02T02:00Z	2	6	2010	1650857	1650857	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH
1137097920	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5039	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes koreicus		SPECIES	Aedes koreicus (Edwards, 1917)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.996841	5.62486							2010-06-09T02:00Z	9	6	2010	1652150	1652150	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097919	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5034	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes geniculatus		SPECIES	Ochlerotatus geniculatus (Olivier, 1791) Olivier, 1791	BE	Jagerslaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.964642	5.65604							2010-06-16T02:00Z	16	6	2010	4519732	1651525	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097918	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4987	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta morsitans		SPECIES	Culiseta morsitans (Theobald, 1901)	BE	34 Dornestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.052662	5.62866							2010-06-23T02:00Z	23	6	2010	1649556	1649556	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097917	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4995	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.990421	5.61987							2010-06-09T02:00Z	9	6	2010	1651718	1651718	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097916	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5013	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cantans		SPECIES	Ochlerotatus cantans (Meigen, 1818) Meigen, 1818	BE	40 Heesstraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.998459	5.11516							2010-06-08T02:00Z	8	6	2010	4519729	1651187	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097915	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5014	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	4 Grote Heide	37e82b90-1e21-11de-ab90-f72009d2669b	50.906879	5.56684							2010-06-22T02:00Z	22	6	2010	1650313	1650313	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097914	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5015	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Coquillettidia	Coquillettidia richiardii		SPECIES	Coquillettidia richiardii (Ficalbi, 1889)	BE	4 Grote Heide	37e82b90-1e21-11de-ab90-f72009d2669b	50.906879	5.56684							2010-06-22T02:00Z	22	6	2010	1648899	1648899	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097913	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5029	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	Jagerslaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.964642	5.65604							2010-06-16T02:00Z	16	6	2010	1651718	1651718	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097912	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5054	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	26 IJzersveld	37e82b90-1e21-11de-ab90-f72009d2669b	51.02272	5.25449							2010-06-14T02:00Z	14	6	2010	1652991	1652991	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097911	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5037	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes dorsalis		SPECIES	Ochlerotatus dorsalis (Meigen, 1830)	BE	Driepaalweg	37e82b90-1e21-11de-ab90-f72009d2669b	51.038521	5.66941							2010-06-25T02:00Z	25	6	2010	4519710	1651209	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097910	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5012	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles maculipennis		SPECIES	Anopheles maculipennis Meigen, 1818	BE	40 Heesstraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.998459	5.11516							2010-06-08T02:00Z	8	6	2010	1650731	1650731	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097909	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5004	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.973492	5.61443							2010-06-09T02:00Z	9	6	2010	1651718	1651718	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137097908	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:4966	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.213581	4.19383							2010-06-07T02:00Z	7	6	2010	1650313	1650313	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137097907	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:5033	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Coquillettidia	Coquillettidia richiardii		SPECIES	Coquillettidia richiardii (Ficalbi, 1889)	BE	Jagerslaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.964642	5.65604							2010-06-16T02:00Z	16	6	2010	1648899	1648899	HUMAN_OBSERVATION	ITM				Cleo	CC_BY_4_0					2017-02-28T03:53Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
